chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
J02459.1	39447	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39458	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39469	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39471	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	39489	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	39499	+	CG	0.400	10.00	4	14	10	14	0.168	0.687
J02459.1	39519	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	39543	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	39570	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	39593	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	39596	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	39618	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	39630	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39633	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39638	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39652	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39662	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39665	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39673	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	39691	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39704	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39736	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39739	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39753	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39764	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39773	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39780	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39783	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39804	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39812	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39823	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	39839	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39849	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39851	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39858	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39861	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39870	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39890	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	39912	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39926	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39932	+	CG	0.000	7.00	0	7	7	7	0.000	0.354
J02459.1	39935	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39947	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39953	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	39974	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	39984	+	CG	0.000	9.00	0	9	9	9	0.000	0.299
J02459.1	39990	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	40003	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	40009	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	40021	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	40034	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	40036	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	40074	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	40084	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	40096	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	40104	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	40107	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	40115	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	40141	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	40152	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	40162	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	40199	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40215	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	40231	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	40238	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40259	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40284	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40317	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	40335	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	40338	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	40342	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	40348	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	40350	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	40360	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	40387	+	CG	0.516	9.69	5	14	9	13	0.245	0.778
J02459.1	40389	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	40403	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	40423	+	CG	0.375	8.00	3	11	8	11	0.137	0.694
J02459.1	40439	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	40443	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	40454	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	40475	+	CG	0.700	10.00	7	17	10	17	0.397	0.892
J02459.1	40494	+	CG	0.750	12.00	9	21	12	21	0.468	0.911
J02459.1	40517	+	CG	0.700	10.00	7	17	10	17	0.397	0.892
J02459.1	40528	+	CG	0.750	12.00	9	21	12	21	0.468	0.911
J02459.1	40530	+	CG	0.750	12.00	9	21	12	21	0.468	0.911
J02459.1	40538	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40548	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40611	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	40668	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	40691	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40700	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40739	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40758	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	40764	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40808	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	40815	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	40836	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	40874	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40913	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40956	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	40964	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	40972	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41000	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41010	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41015	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	41030	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41035	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41059	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	41092	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	41104	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41115	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41150	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41153	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41167	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41176	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41216	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	41253	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41260	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41283	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	41310	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	41337	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41339	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41365	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41395	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41398	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41401	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41404	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41406	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41431	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41464	+	CG	1.000	9.00	9	18	9	18	0.701	1.000
J02459.1	41468	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41484	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41511	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41516	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41584	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41608	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41622	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41632	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	41664	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	41674	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	41708	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	41730	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	41744	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	41749	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	41756	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	41763	+	CG	0.600	10.00	6	16	10	16	0.313	0.832
J02459.1	41783	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	41796	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	41803	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	41809	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	41811	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	41861	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	41875	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	41881	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	41902	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	41929	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41935	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41956	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41965	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41970	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	41992	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	41998	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	42022	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42034	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42071	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42087	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42094	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42102	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42105	+	CG	1.000	11.00	11	22	11	22	0.741	1.000
J02459.1	42116	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	42128	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	42151	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	42156	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	42197	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	42217	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42237	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42249	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42252	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42256	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	42284	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	42292	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	42304	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	42307	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	42311	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	42321	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	42325	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	42334	+	CG	0.000	10.00	0	10	10	10	-0.000	0.278
J02459.1	42364	+	CG	0.000	12.00	0	12	12	12	0.000	0.243
J02459.1	42382	+	CG	0.143	14.00	2	16	14	16	0.040	0.399
J02459.1	42397	+	CG	0.143	14.00	2	16	14	16	0.040	0.399
J02459.1	42402	+	CG	0.143	14.00	2	16	14	16	0.040	0.399
J02459.1	42411	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	42418	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	42445	+	CG	0.167	12.00	2	14	12	14	0.047	0.448
J02459.1	42447	+	CG	0.167	12.00	2	14	12	14	0.047	0.448
J02459.1	42453	+	CG	0.200	10.00	2	12	10	12	0.057	0.510
J02459.1	42464	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	42474	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42497	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42545	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42549	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42552	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42564	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	42566	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	42574	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	42597	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	42600	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	42603	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	42639	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	42647	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	42660	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	42692	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	42698	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	42720	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42722	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42739	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42743	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42748	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42754	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	42773	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	42783	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42796	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42810	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42822	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	42842	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42866	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42875	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	42880	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	42885	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42887	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42890	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	42903	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	42908	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	42926	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	42932	+	CG	0.000	4.00	0	4	4	4	0.000	0.490
J02459.1	42948	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42954	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42965	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	42979	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	43017	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43037	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43044	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43075	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43087	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	43109	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	43127	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	43129	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	43134	+	CG	0.250	8.00	2	10	8	10	0.071	0.591
J02459.1	43147	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43162	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43174	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43180	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43186	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43189	+	CG	0.000	8.00	0	8	8	8	0.000	0.324
J02459.1	43205	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	43207	+	CG	0.000	6.00	0	6	6	6	0.000	0.390
J02459.1	43227	+	CG	0.300	10.00	3	13	10	13	0.108	0.603
J02459.1	43235	+	CG	0.300	10.00	3	13	10	13	0.108	0.603
J02459.1	43260	+	CG	0.364	11.00	4	15	11	15	0.152	0.646
J02459.1	43280	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	43289	+	CG	0.500	10.00	5	15	10	15	0.237	0.763
J02459.1	43300	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	43324	+	CG	0.625	8.00	5	13	8	13	0.306	0.863
J02459.1	43334	+	CG	0.700	10.00	7	17	10	17	0.397	0.892
J02459.1	43360	+	CG	0.786	14.00	11	25	14	25	0.524	0.924
J02459.1	43367	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	43380	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	43394	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	43440	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	43482	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	43490	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	43514	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43535	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43541	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43591	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	43601	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	43640	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	43643	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	43658	+	CG	0.857	14.00	12	26	14	26	0.601	0.960
J02459.1	43664	+	CG	0.857	14.00	12	26	14	26	0.601	0.960
J02459.1	43707	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	43709	+	CG	0.833	12.00	10	22	12	22	0.552	0.953
J02459.1	43713	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	43733	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	43739	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43757	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43759	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43765	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	43783	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43826	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43832	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43835	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43847	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43883	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43894	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43900	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43917	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43929	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43939	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43949	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	43956	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	43975	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44007	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44020	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44026	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44044	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	44053	+	CG	1.000	12.00	12	24	12	24	0.757	1.000
J02459.1	44068	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	44118	+	CG	1.000	10.00	10	20	10	20	0.722	1.000
J02459.1	44129	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44182	+	CG	0.800	10.00	8	18	10	18	0.490	0.943
J02459.1	44191	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44199	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44210	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44218	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44220	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44223	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44226	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44261	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44265	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44305	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	44317	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	44332	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44335	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44359	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44369	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44371	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44379	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44417	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44430	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44440	+	CG	1.000	8.00	8	16	8	16	0.676	1.000
J02459.1	44476	+	CG	1.000	7.00	7	14	7	14	0.646	1.000
J02459.1	44496	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44504	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44524	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	44542	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
J02459.1	44589	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44602	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44606	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44632	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44635	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44645	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	44651	+	CG	0.333	6.00	2	8	6	8	0.097	0.700
J02459.1	44668	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44671	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44676	+	CG	0.429	7.00	3	10	7	10	0.158	0.750
J02459.1	44695	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44726	+	CG	0.500	8.00	4	12	8	12	0.215	0.785
J02459.1	44736	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	44763	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	44769	+	CG	0.750	8.00	6	14	8	14	0.409	0.929
J02459.1	44810	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44817	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44827	+	CG	0.600	5.00	3	8	5	8	0.231	0.882
J02459.1	44830	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	44856	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44873	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44880	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	44892	+	CG	0.500	4.00	2	6	4	6	0.150	0.850
J02459.1	44906	+	CG	0.600	5.00	3	8	5	8	0.231	0.882
J02459.1	44914	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44920	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44923	+	CG	0.667	6.00	4	10	6	10	0.300	0.903
J02459.1	44953	+	CG	1.000	4.00	4	8	4	8	0.510	1.000
J02459.1	44992	+	CG	1.000	6.00	6	12	6	12	0.610	1.000
